T(K),a,da/dT
299.846,0,0
299.9578444,0.0000170949789,0.0001528461417
300.0698274,0.00005569452597,0.0003446910708
300.294209,0.0001248947225,0.000308404033
300.4066074,0.0002390388988,0.001015531858
300.857583,0.0004175195155,0.0003957656081
301.652096,0.0006856644841,0.000337496003
302.9141918,0.001072352791,0.0003063858526
305.369312,0.001609045917,0.000218601571
309.1014906,0.002326087305,0.0001921240801
313.4667984,0.003248505951,0.0002113066708
319.974089,0.004391481686,0.0001756454109
478.2863455,0.005756668974,0.000008623383425
484.4924844,0.007329221659,0.0002533866402
490.3143919,0.009078347923,0.0003004386903
494.9073618,0.01096037708,0.0004097630061
500.145152,0.0129239396,0.0003748837684
505.4012235,0.0149173358,0.0003792559123
510.251696,0.01689608279,0.0004079493274
515.5387612,0.01882930883,0.0003656520137
520.6275371,0.0207038674,0.0003683712171
525.0897841,0.0225262999,0.00040841139
530.1992656,0.02432085791,0.0003512211581
535.3179271,0.02612764946,0.000352981253
539.8032676,0.02800071924,0.0004175981255
544.9356485,0.03000443383,0.0003904064455
549.6451537,0.03221505153,0.0004693948959
554.1439486,0.03472165278,0.0005571717096
559.5027115,0.03762841092,0.0005424308189
564.4345156,0.04105742039,0.0006952850102
568.7234844,0.04515011127,0.0009542365714
573.6552885,0.05006883547,0.0009973478473
578.585456,0.05599482178,0.001201984783
582.870341,0.06312625147,0.001664322306
587.7943891,0.07167165314,0.001735442364
592.286,0.08184486292,0.002264935678
596.7726497,0.0938543932,0.002676725639
601.2534699,0.1078925918,0.003132952881
605.940464,0.1241224998,0.003462754111
609.9816402,0.142662107,0.004587676022
614.6522715,0.1635697655,0.004476409548
619.1010916,0.1868298403,0.005228369379
623.3286204,0.2123432627,0.006035067675
627.7567765,0.2399218802,0.006228013847
632.5930156,0.2692909903,0.006072716717
636.367232,0.3000976357,0.008162395087
640.7578539,0.3319259653,0.007249162043
644.9259967,0.3643169265,0.007771077622
648.872927,0.3967920303,0.008227939509
653.4266094,0.4288767035,0.007045874171
657.7559658,0.4601215064,0.007216962517
661.452693,0.4901227738,0.008115629253
665.339987,0.5185374985,0.007309641298
669.6180161,0.5450955487,0.006208010638
672.661424,0.5696082179,0.008054348958
676.5011052,0.5919708185,0.005824077415
680.3230861,0.6121628433,0.005283130757
683.3275142,0.6302433678,0.006017958766
687.5139039,0.6463402756,0.003845057205
691.2810223,0.6606364016,0.003794976534
694.4376875,0.6733518033,0.004028112236
697.9713314,0.6847237169,0.003218183258
701.6804844,0.694986737,0.002766944398
704.7869454,0.7043574305,0.003016517348
708.4550762,0.7130202112,0.002361633514
711.908773,0.7211214029,0.002345658063
714.7705651,0.7287682227,0.002672038907
718.184696,0.7360318161,0.002127508758
721.200728,0.7429562454,0.00229587393
724.385478,0.7495685936,0.002076253479
727.3638652,0.7558884492,0.002121905289
730.6920121,0.7619383327,0.001817793406
733.4468589,0.7677500555,0.002109635571
736.729871,0.773368572,0.001711390744
739.626803,0.7788518766,0.001892797126
742.3241131,0.7842704056,0.002008863948
745.1810783,0.789699684,0.001900365606
748.0168516,0.7952165714,0.001945461374
750.4804672,0.8008927324,0.002303996188
753.2754705,0.8067881134,0.002109257269
756.0481777,0.8129491855,0.002222042091
758.2843201,0.8194056445,0.002887320134
761.0156371,0.8261703321,0.002476712751
763.5550239,0.8332395236,0.002783818301
765.9063027,0.84059462,0.003128126033
768.4050714,0.8482024382,0.003044626843
771.0467484,0.8560169557,0.002958165387
777.3810997,0.8639794122,0.001257027933
781.8348047,0.8720196274,0.001805286882
783.8752134,0.8800575486,0.003939368229
789.889716,0.8880061994,0.001321580736
791.8582891,0.8957777877,0.003947828136
793.6590414,0.9032883436,0.004170787887
795.5919051,0.9104662918,0.003713633913
797.505899,0.9172573466,0.003548106819
799.400817,0.9236312433,0.003363679469
800.989157,0.9295854923,0.00374872441
802.8483169,0.9351456843,0.002990701336
804.5470175,0.9403636812,0.003071757894
805.9496868,0.9453133734,0.003528766278
807.755441,0.950082898,0.002641292266
809.5409786,0.9547657844,0.002622675929
811.035875,0.9594512511,0.003134308613
812.649848,0.9642133816,0.002950563912
814.246109,0.969102892,0.003063102077
815.5626796,0.9741402302,0.003826105652
817.2555106,0.9793115511,0.003054835898
818.7991863,0.9845701022,0.003406512822
820.0715749,0.9898393621,0.004141234763
821.456375,0.995020268,0.003741266277
825.51635,1,0.001226542532
826.837784,0.9845511084,0.003457037558
828.0250734,0.988695431,0.003490574888
829.3155605,0.9923129905,0.002803251233
830.7046657,0.9953154554,0.002161438104
831.6198184,0.9976306258,0.002529818635
832.976051,0.9992041161,0.001160192043
834.0910203,1,0.0007138169167
1050.15,0.9591323992,0.0008850634205
1052.65,0.9639370525,0.001921861324
1054.9,0.968912139,0.00221114955
1057.4,0.9740403888,0.002051299915
1061.9,0.9792773195,0.001163762385
1064.4,0.9845593066,0.002112794837
1066.65,0.9898151112,0.002335913132
1071.65,0.9949784054,0.001032658838
1073.9,1,0.002231819841
