T(K),a,da/dT
302.15,0,0
303.9,0.00007243693425,0.00004139253386
304.4,0.0002093014831,0.0002737290976
305.4,0.0003958845067,0.0001865830236
306.9,0.0006135318355,0.0001450982192
309.15,0.0008434405199,0.0001021816375
313.4,0.001070145713,0.00005334239829
320.4,0.001283578791,0.00003049043974
330.4,0.001481338021,0.00001977592304
341.15,0.001669786698,0.00001753010946
369.9,0.001863748498,0.000006746497383
400.4,0.002086950277,0.000007318091134
413.9,0.002371543852,0.00002108100556
427.15,0.002757412872,0.00002912219015
440.4,0.003291110104,0.0000402790364
452.15,0.004022905455,0.00006228045535
462.9,0.005004025271,0.00009126695963
474.15,0.006281217151,0.0001135281672
484.65,0.00789186855,0.0001533953712
493.4,0.009858622354,0.0002247718633
502.9,0.01218540234,0.000244924209
511.9,0.01485525232,0.0002966499975
535.9,0.01783129966,0.0001240019727
542.4,0.021060561,0.0004968094372
548.15,0.02447976354,0.0005946439202
555.9,0.02802323866,0.0004572225951
569.65,0.03163008457,0.0002623160667
577.65,0.03525031478,0.0004525287758
583.15,0.03884932495,0.0006543654861
589.4,0.04240925796,0.000569589281
608.4,0.04592803324,0.000185198699
614.65,0.04941715172,0.0005582589571
620.15,0.05289701869,0.0006327030851
632.65,0.05639384185,0.0002797458526
638.15,0.05993697807,0.0006442065863
645.15,0.06355586217,0.0005169834432
650.9,0.06727951097,0.000647591094
656.15,0.07113667912,0.0007346986957
661.9,0.07515565489,0.0006989523087
668.15,0.0793659652,0.0006736496496
673.65,0.08380112214,0.0008063921699
684.4,0.08850319617,0.000437402236
689.65,0.09352985489,0.0009574588025
695.4,0.09896130483,0.0009445999899
701.65,0.1049121254,0.0009521312979
711.9,0.1115376382,0.0006463914934
717.4,0.1190401745,0.001364097503
722.9,0.1276671564,0.001568542169
727.9,0.1377050988,0.002007588464
733.65,0.1494621023,0.002044696263
738.4,0.163246132,0.002901900994
743.65,0.1793360936,0.003064754595
749.15,0.1979508554,0.003384502144
753.9,0.2192187779,0.004477457356
759.4,0.2431518106,0.004351460494
765.4,0.2696280012,0.004412698446
770.4,0.2983853779,0.00575147534
775.65,0.3290269179,0.005836483796
781.15,0.3610404804,0.005820647725
786.9,0.3938296988,0.005702472765
791.4,0.4267544569,0.00731661291
796.15,0.4591746809,0.006825310335
800.9,0.4904943043,0.006593604918
805.9,0.5201995556,0.005941050257
810.15,0.5478861242,0.00651448672
813.9,0.5732750677,0.006770384944
819.65,0.5962159532,0.003989719213
821.9,0.6166793824,0.009094857423
827.4,0.6347397028,0.003283694616
832.65,0.6505527672,0.003012012278
837.15,0.6643305789,0.003061735925
840.9,0.6763181358,0.003196681843
845.15,0.6867712934,0.002459566492
849.9,0.6959399712,0.001930247969
854.15,0.7040555895,0.001909557228
859.4,0.7113249439,0.001384638937
863.9,0.7179296972,0.001467722952
867.9,0.7240283897,0.001524673128
872.4,0.7297620046,0.001274136644
876.65,0.7352616241,0.001294028115
880.65,0.7406531868,0.001347890688
884.9,0.7460587597,0.001271899497
888.65,0.7515973253,0.001476950824
893.4,0.7573796006,0.001217321133
896.9,0.7635008392,0.001748925308
901.9,0.7700297277,0.001305777701
905.4,0.7770029581,0.001992351543
910.15,0.7844192587,0.001561326438
914.15,0.7922422044,0.001955736414
925.65,0.8004065161,0.0007099401534
928.9,0.8088311916,0.002592207835
936.4,0.8174339283,0.00114703156
941.65,0.8261459509,0.001659432885
963.9,0.8349202888,0.0003943522618
967.4,0.8437346083,0.002518376994
970.4,0.8525839819,0.002949791228
977.65,0.861467882,0.001225365528
980.4,0.8703758549,0.003239262874
984.15,0.8792739729,0.002372831468
987.15,0.8880993045,0.002941777185
989.9,0.8967621294,0.003150118147
993.15,0.9051573559,0.00258314661
1008.4,0.9131842339,0.0005263526605
1011.65,0.9207650792,0.002332567779
1014.9,0.9278632387,0.002184049075
1017.4,0.9344940958,0.002652342831
1029.4,0.9407239236,0.0005191523212
1038.15,0.9466599702,0.0006784053175
1041.4,0.95243044,0.001775529174
1043.9,0.9581582052,0.0022911061
1046.9,0.9639323981,0.001924730952
1049.4,0.9697824876,0.002340035805
1052.15,0.9756587281,0.002136814741
1057.9,0.9814260842,0.001003018446
1059.65,0.9868717131,0.003111787946
1067.65,0.9917271415,0.0006069285452
1070.4,0.9957029097,0.001445733889
1072.9,0.9985300047,0.001130838006
1074.65,1,0.0008399973272
