T(K),a,da/dT
299.400011,0,0
300.181949,0.00007835026722,0.0001002001082
300.4066074,0.0002263876474,0.0006589441304
300.857583,0.0004282022314,0.0004475066987
301.5381816,0.0006636170312,0.0003458937162
302.568344,0.0009122941328,0.0002413960278
304.5443175,0.001157506228,0.0001240968555
307.8836364,0.00138836275,0.00006913281605
312.8334846,0.001602265902,0.00004321408379
318.383768,0.00180609844,0.00003672470788
334.3381906,0.002015894161,0.00001314969062
352.9046214,0.002257316845,0.00001300318224
361.6186883,0.002565142996,0.00003532519937
370.447136,0.002982512134,0.00004727548413
379.5347139,0.003559777326,0.00006352244773
387.799061,0.004351312222,0.00009577706343
395.5206644,0.005412524994,0.0001374342499
403.757399,0.006793979444,0.0001677187037
411.5815291,0.00853611512,0.0002226619003
418.1971837,0.01066342335,0.0003215567249
425.4732569,0.01318014821,0.0003458905369
432.451502,0.01606794932,0.0004138291317
451.4314055,0.01928694398,0.0001696001595
456.6568948,0.02277982357,0.0006684311051
461.307125,0.02647815006,0.0007952996584
467.6138517,0.03031089402,0.0006077231721
478.9054179,0.034212182,0.0003455045932
485.5300839,0.0381279469,0.0005910886515
490.106,0.04202075947,0.0008507176473
495.3256777,0.04587130485,0.000737697919
511.3079184,0.04967733263,0.000238141062
516.5979016,0.05345128259,0.0007134143572
521.264477,0.0572152258,0.0008065750336
531.9045301,0.0609975094,0.0003554760083
536.598875,0.06482988681,0.0008163817284
542.582552,0.06874419571,0.0006541644712
547.5039651,0.07277182168,0.0008183881115
552.001313,0.07694386676,0.000927667856
556.9301738,0.08129092851,0.0008819607457
562.290125,0.08584494424,0.0008496375355
567.0078999,0.09064216177,0.001016839004
576.2278262,0.09572808598,0.0005516230867
580.7282079,0.1011650921,0.001208121102
585.6540349,0.1070399342,0.001192661079
591.0031509,0.1134765455,0.001203303731
599.7605645,0.1206429269,0.0008183216798
604.4500057,0.1287579269,0.001730483367
609.1314156,0.1380891658,0.001993253979
613.3794335,0.1489465477,0.002555870105
618.2544549,0.1616633251,0.002608558268
622.272644,0.1765726034,0.003710447151
626.7034974,0.1939760566,0.003927788079
631.332824,0.21411042,0.004349307185
635.3198146,0.2371145328,0.005769793589
639.9226309,0.2630013201,0.005624119148
644.9259967,0.2916388741,0.005723657858
649.080302,0.3227438369,0.007487404176
653.4266094,0.3558867752,0.007625539391
657.961688,0.3905137401,0.007635361565
662.6819316,0.4259796809,0.007513582735
666.3603529,0.4615922261,0.009681475364
670.227533,0.49665905,0.00906780213
674.078062,0.5305354266,0.008797849992
678.1125548,0.562665643,0.007963879981
681.526247,0.5926123831,0.008772536704
684.5260133,0.6200739334,0.009154563227
689.1024804,0.6448875802,0.005422009233
690.8854238,0.6670215256,0.01241427259
695.2245701,0.6865561863,0.004501959439
699.3403801,0.703660138,0.004155670868
702.847256,0.7185626906,0.00424952381
705.7544545,0.7315288424,0.004460016
709.032152,0.7428353354,0.003449523028
712.6733806,0.7527524912,0.00272357406
715.911059,0.7615306216,0.002711242234
719.8834121,0.7693934042,0.00197937654
723.263804,0.7765373314,0.002113342893
726.2491572,0.7831338859,0.002209639566
729.5853129,0.78933556,0.001858928259
732.7139071,0.7952841367,0.001901357697
735.6383281,0.8011158355,0.001994137915
738.7236903,0.8069626881,0.001895029572
741.4270261,0.8129533902,0.002216040677
744.8251087,0.8192076971,0.001840540001
747.309916,0.8258286383,0.002664569258
750.8310488,0.8328905075,0.002005567429
753.2754705,0.8404329922,0.003085590616
756.565547,0.8484547167,0.00243815745
759.311279,0.8569162825,0.003081715826
767.0750469,0.8657467392,0.00113739319
769.233238,0.8748580696,0.004221744047
774.1514769,0.8841604327,0.00189140121
777.5415309,0.8935781984,0.002778057731
791.4056352,0.9030580213,0.000683767427
793.5095839,0.9125692809,0.004520670864
795.2957645,0.9220975935,0.005334462024
799.5457839,0.9316277822,0.002242387121
801.1328627,0.9411242597,0.005983620621
803.274569,0.9505140601,0.00438426149
804.969056,0.9596755367,0.005406637284
806.5074443,0.9684363421,0.005694794602
808.307,0.9765817442,0.004526340661
816.4768434,0.9838719093,0.000892326164
818.1582084,0.9900632318,0.003682319135
819.8181209,0.9949306422,0.002932329512
821.0802495,0.9982871936,0.002659436963
826.9571152,1,0.0002914489558
