T(K),a,da/dT
300.294209,0,0.009324115071
300.4066074,0.001048015615,0.002655854619
301.197263,0.003147881943,0.004631224667
301.8803364,0.006311348322,0.003362983191
303.1454383,0.01056586475,0.002715769989
305.1329266,0.01596342583,0.001903579136
308.6127676,0.02258757855,0.001686782068
313.3398791,0.03056118546,0.00003405453911
591.858428,0.04004600628,0.00249398689
596.345587,0.051236922,0.00245820136
601.679879,0.06434968585,0.002983721568
606.791777,0.07960216616,0.004353611873
610.83156,0.0971898134,0.004298797802
615.50041,0.1172602555,0.004646579892
620.370353,0.1398888347,0.006618496383
624.172953,0.1650563291,0.005689951807
629.019823,0.1926347858,0.006741085468
633.432563,0.2223814433,0.007531244939
637.623117,0.2539415319,0.007879191551
641.801146,0.2868610227,0.007367680961
646.381616,0.3206084643,0.009101920297
650.116628,0.3546042458,0.0081359329
654.252582,0.3882540901,0.007222876174
658.784171,0.4209851963,0.008474330827
662.477165,0.4522808492,0.007579197152
666.360353,0.4817122966,0.007046114208
670.227533,0.5089608885,0.007217898066
673.673546,0.5338338591,0.006535851895
677.105769,0.5562663603,0.005540656021
680.724344,0.5763156397,0.005936492213
683.727224,0.5941422134,0.004415974154
687.315087,0.6099861237,0.003963193559
690.885424,0.6241360603,0.004040666517
694.043901,0.6368984126,0.003127397831
697.775516,0.6485686572,0.003264133316
701.096275,0.6594080573,0.00328696664
704.20569,0.6696286007,0.001368660173
711.334625,0.6793856901,0.003279869322
714.199408,0.688781804,0.002816031681
717.427913,0.6978733763,0.002745878202
720.636585,0.7066839988,0.003032689022
723.450929,0.715219029,0.002767901563
726.435125,0.7234789898,0.002536701192
729.585313,0.7314700754,0.00323277762
731.979734,0.739210706,0.002568620742
734.909075,0.7467350721,0.001398999218
740.167713,0.7540919025,0.002523093345
743.04032,0.7613397581,0.002525267001
745.892023,0.7685410696,0.002717675406
748.546169,0.7757541769,0.002760250439
751.181287,0.7830277625,0.002816603403
753.797063,0.7903953661,0.003085333209
756.220723,0.7978731648,0.00315370153
758.627,0.8054618443,0.002817644484
761.355416,0.8131495506,0.003531400642
763.555024,0.8209172477,0.003108219663
766.073549,0.8287453766,0.003376420068
768.405071,0.8366175743,0.004346438854
770.223872,0.8445228816,0.003452664518
772.521811,0.852456894,0.001888059386
776.73837,0.8604180078,0.003561576699
778.980869,0.86840484,0.002024742789
782.935667,0.8764122888,0.004274671302
784.811,0.8844287209,0.00140800313
790.497386,0.8924351702,0.002208113624
794.106751,0.9004050582,0.003805342231
796.182846,0.9083053102,0.00442360491
797.944888,0.9160998879,0.004779006132
799.545784,0.9237505797,0.003702531851
801.563288,0.9312204525,0.004238728027
803.274569,0.9384741072,0.004956625603
804.687815,0.9454790385,0.004003049501
806.368183,0.9522056348,0.003860701246
808.03146,0.9586270504,0.004436225424
809.404352,0.9647175088,0.003514865985
811.035875,0.9704520935,0.003615640984
812.516025,0.9758037845,0.003705729621
813.848713,0.9807423659,0.002836149746
815.431584,0.9852316251,0.002784525849
816.866744,0.9892278652,0.002969725176
818.029632,0.9926813229,0.00186086808
819.564154,0.995536866,0.001452795324
821.08025,0.9977394431,0.001333919064
822.20513,0.999239942,0.0005586381937
823.565685,1,0.001816808691
