T(K),a,da/dT
300.5191441,0,0
300.631819,0.00008718502724,0.0007737751263
300.744632,0.000256269349,0.001498802015
300.857583,0.000499294804,0.002151601119
300.9706719,0.0008077474604,0.002727523713
303.493328,0.001176613558,0.0001462213161
305.9626232,0.00160744216,0.0001744743226
309.8385137,0.00210981144,0.0001296138989
328.8929289,0.00270137598,0.00003104606113
336.6803558,0.003406400488,0.00009053369177
345.870104,0.00425269714,0.00009209138665
398.066495,0.005268042639,0.0000194524081
405.979736,0.00647672534,0.0001527418035
412.3332969,0.007897333996,0.0002235925142
419.530352,0.009539730576,0.0002282039748
426.437609,0.01140547597,0.0002701137938
432.451502,0.0134876999,0.000346235614
439.1140989,0.01577205877,0.0003428631361
445.6440961,0.01823800089,0.0003776329513
451.0308649,0.02086025643,0.000486795635
457.0602494,0.02361072941,0.0004561780705
462.7273868,0.02646015321,0.0005027977256
468.8394757,0.02938006526,0.0004777273538
474.5793887,0.0323463073,0.0005167747378
480.3512741,0.03533877698,0.0005184561834
485.114936,0.03834430135,0.0006309273064
490.7312765,0.04135608109,0.0005362530541
495.953387,0.04437331212,0.0005777800044
500.984933,0.04739885606,0.0006013149708
505.8224551,0.05043841251,0.0006283292119
511.730578,0.05349917101,0.000518059383
516.3860293,0.05659132464,0.0006642006174
526.7918446,0.05973133366,0.0003017552137
531.6913179,0.06294664367,0.0006562562586
536.8124128,0.06628363197,0.0006516161794
546.4336779,0.06981348447,0.0003668802869
557.144531,0.07363730411,0.0003570042098
566.579,0.07788777817,0.0004505260505
571.5111599,0.08272722712,0.0009812027675
576.013469,0.08834201145,0.00124708993
581.156687,0.09493656015,0.001282183391
586.0821755,0.1027225154,0.001580747821
590.575448,0.1119115074,0.002045055593
595.4913066,0.1227060733,0.002195865822
600.4004701,0.135289842,0.00256332238
604.6629789,0.1498202147,0.003408878067
609.7691124,0.1664185033,0.003250656991
614.2280755,0.1851599022,0.004203084554
618.2544549,0.2060628702,0.005191504801
623.750837,0.2290815976,0.004187978007
628.3884219,0.2540996563,0.005394630878
632.3830558,0.2809289475,0.006716332948
636.9953142,0.3093141362,0.006154292803
641.5925535,0.3389418386,0.006444672661
645.7579888,0.3694545525,0.007325216124
650.3237832,0.4004668331,0.006792307731
655.0779339,0.4315826525,0.006544979627
658.9896898,0.4624119073,0.007881180601
663.2959764,0.4925860386,0.007006995612
667.787,0.5217702125,0.006498334563
671.6481203,0.549673217,0.007226660229
675.6942006,0.5760558697,0.006520546016
679.7208185,0.600735547,0.006129133139
683.5273951,0.623590724,0.006004129034
687.315087,0.6445601716,0.005536207314
691.083251,0.6636432749,0.00506429742
694.4376875,0.6808935532,0.005142526432
697.9713314,0.6964135523,0.004392066527
701.6804844,0.7103446862,0.003755880077
704.5932559,0.7228581085,0.004296053536
708.0700377,0.7341420481,0.00324551273
711.334625,0.7443910365,0.003139443813
714.389861,0.7537941894,0.003077717374
717.6172119,0.7625265509,0.002705736619
721.0127508,0.7707413245,0.002419284191
723.8249641,0.7785650721,0.002782060525
727.3638652,0.7860968037,0.002128268454
730.6920121,0.7934102948,0.00219746644
736.5481426,0.8005584264,0.001220623694
739.626803,0.8075789673,0.002280388221
742.3241131,0.8145018818,0.002566599404
745.358939,0.8213519904,0.002257166894
750.8310488,0.828155426,0.001243292971
753.6232861,0.8349379671,0.002429070424
756.3931793,0.8417245641,0.00245012948
758.9693199,0.8485377316,0.002644718828
761.6948289,0.8553921563,0.002514915431
766.741592,0.8622933247,0.00136744451
772.1947012,0.8692353601,0.001273041693
774.3139021,0.8762033393,0.003288022013
776.7383702,0.8831745231,0.002875345631
778.980869,0.8901233932,0.003098717449
785.7430066,0.8970263473,0.001020824252
787.7492903,0.9038653759,0.003408804356
792.159512,0.9106309127,0.001534058215
794.1067509,0.9173216689,0.00343602222
796.330301,0.9239447747,0.002978617772
798.3828594,0.9305100449,0.003198579018
799.979999,0.9370283348,0.004081227391
801.9926738,0.9435049064,0.003217892735
803.841272,0.9499365316,0.003479190422
805.530125,0.9563067618,0.003771927008
807.3405154,0.9625816597,0.003466046802
809.1307366,0.9687082851,0.003422272827
810.493976,0.9746108758,0.004329826962
813.8487131,0.9801929524,0.001663938629
815.5626796,0.985338016,0.003001846082
817.2555106,0.9899157089,0.002704164112
818.7991863,0.9937904466,0.002510072348
820.3245155,0.996832368,0.001994272076
821.8313361,0.9989296687,0.001391871527
823.3194863,1,0.000719236075
